                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.72687,                0.83347,                0.65381,                0.91953,                0.00026,                0.01167,                0.00014,                  2e-05,                      0,                      0,                      0,                      0,                 5.5297,                    nan,                    nan,                 19.022,               0.003268,               0.003268,               0.003268
                      2,                 1.2736,                 1.1059,                 1.2451,                 1.1707,                0.71116,                0.71595,                0.74967,                0.44875,                0.69099,                0.68739,                0.70873,                0.22789,                 1.2464,                 1.0107,                 1.5118,                 1.2208,               0.006536,               0.006536,               0.006536
                      3,                 1.4865,                 1.3818,                 1.5461,                 1.2621,                 0.7903,                0.67315,                0.76218,                0.49346,                0.69995,                0.56031,                0.54754,                0.12307,                 1.1034,                 1.7961,                 1.3104,                 1.1341,              0.0097379,              0.0097379,              0.0097379
                      4,                 1.5332,                 1.3379,                 1.2805,                 1.2863,                0.81519,                0.64591,                0.79354,                0.40252,                0.79102,                0.64202,                 0.7561,                0.24137,                 1.6355,                0.80319,                 1.4781,                  1.539,               0.009703,               0.009703,               0.009703
                      5,                 1.3561,                 1.0564,                0.97647,                   1.18,                0.86492,                0.90272,                0.93991,                0.61812,                0.83899,                0.68482,                0.77347,                0.33887,                 1.1013,                 1.6616,                0.77815,                 1.0516,               0.009703,               0.009703,               0.009703
                      6,                 1.1633,                 1.0583,                0.93614,                 1.0988,                0.75568,                 0.8716,                0.83773,                0.54609,                0.78789,                 0.8677,                0.83842,                0.36241,                 1.0554,                0.84212,                  1.034,                 1.0371,               0.009604,               0.009604,               0.009604
                      7,                 1.1204,                0.98004,                 0.7996,                 1.0609,                0.88069,                0.91829,                0.94967,                0.67357,                0.87819,                0.89883,                0.94075,                0.41163,                 1.0171,                0.70741,                0.66572,                 1.0199,               0.009505,               0.009505,               0.009505
                      8,                 1.0632,                0.90591,                  0.729,                 1.0303,                0.98254,                0.92607,                0.97597,                0.73832,                0.97157,                 0.9144,                 0.9665,                0.50027,                0.82864,                0.68338,                0.56851,                0.93439,               0.009406,               0.009406,               0.009406
                      9,                0.94572,                0.95182,                0.69141,                0.98297,                0.94708,                0.90533,                0.96362,                0.81199,                0.94201,                0.90272,                0.96304,                0.51216,                 0.6029,                0.68527,                0.90284,                0.86559,               0.009307,               0.009307,               0.009307
                     10,                0.90435,                0.83815,                0.65883,                0.97185,                0.92489,                0.95832,                0.97171,                0.76564,                0.90624,                0.94026,                0.96369,                0.52264,                0.75225,                0.65154,                0.51865,                0.90848,               0.009208,               0.009208,               0.009208
                     11,                0.90716,                 0.8376,                0.62792,                 0.9752,                0.92917,                0.93774,                0.96589,                0.76923,                0.95376,                0.89105,                0.95615,                0.43291,                0.73008,                0.73723,                0.51983,                0.90987,               0.009109,               0.009109,               0.009109
                     12,                0.86759,                0.85689,                0.59735,                0.95624,                0.94556,                0.93385,                0.97526,                0.78863,                0.94022,                0.92607,                0.97446,                0.56857,                0.67773,                0.63535,                0.47157,                0.89104,                0.00901,                0.00901,                0.00901
                     13,                0.82575,                0.81048,                0.57901,                0.93172,                0.94161,                0.94129,                0.96803,                0.77884,                0.91481,                0.90661,                0.94352,                0.46842,                0.65281,                0.70467,                0.50977,                0.89047,               0.008911,               0.008911,               0.008911
                     14,                0.83473,                 0.8176,                0.59517,                 0.9468,                0.93571,                0.96272,                0.97773,                0.80507,                0.94292,                0.92218,                0.96794,                 0.5306,                0.62446,                0.64088,                0.48709,                0.88499,               0.008812,               0.008812,               0.008812
                     15,                0.84419,                0.79769,                0.56984,                0.94498,                0.94963,                0.95365,                 0.9829,                0.81057,                0.94124,                0.92218,                0.95626,                0.46251,                0.60564,                0.71751,                0.47226,                0.88127,               0.008713,               0.008713,               0.008713
                     16,                0.81323,                 0.7788,                0.56632,                0.93741,                0.94294,                0.96452,                0.97718,                0.84462,                0.93217,                0.96246,                0.98112,                0.60063,                0.54597,                0.54792,                0.42276,                0.84993,               0.008614,               0.008614,               0.008614
                     17,                0.76886,                0.81664,                0.53209,                0.92352,                0.96049,                0.96498,                0.97967,                0.81535,                0.94874,                0.95331,                0.97396,                0.58178,                0.58337,                0.55365,                0.42863,                0.85964,               0.008515,               0.008515,               0.008515
                     18,                0.79234,                0.80222,                0.52928,                0.92405,                0.95658,                0.93385,                0.98065,                0.82875,                0.94217,                0.95089,                0.98431,                0.62825,                0.59044,                0.57365,                0.43377,                0.86211,               0.008416,               0.008416,               0.008416
                     19,                0.76426,                0.77831,                0.53452,                0.91253,                0.94942,                0.94941,                0.98076,                0.80431,                0.96243,                0.91051,                0.97485,                0.48461,                0.66984,                0.71713,                 0.4523,                0.88571,               0.008317,               0.008317,               0.008317
                     20,                0.73359,                0.78019,                0.54199,                0.91328,                 0.9583,                0.96109,                0.98009,                 0.8294,                0.96438,                0.94819,                0.97643,                0.51733,                 0.5936,                0.66226,                0.41828,                0.86495,               0.008218,               0.008218,               0.008218
                     21,                  0.736,                  0.802,                0.51923,                0.90384,                0.95124,                0.95331,                0.98109,                0.81107,                0.94236,                0.94163,                0.97329,                0.52431,                0.65437,                0.67149,                0.41573,                0.88335,               0.008119,               0.008119,               0.008119
                     22,                0.74242,                0.76513,                0.52202,                0.91594,                0.97643,                0.96727,                0.98744,                0.84783,                0.95056,                0.94163,                0.98085,                0.58314,                0.55643,                0.56208,                0.39621,                0.85442,                0.00802,                0.00802,                0.00802
                     23,                0.74158,                 0.7578,                0.51315,                0.90788,                0.95643,                0.96109,                0.98604,                0.85051,                0.92932,                0.93385,                0.96939,                0.50625,                0.54953,                0.66432,                0.39985,                0.85653,               0.007921,               0.007921,               0.007921
                     24,                0.73015,                0.74424,                 0.5088,                0.91501,                0.95778,                0.97097,                0.97746,                0.85289,                0.94883,                0.96887,                0.98432,                0.57268,                0.50907,                0.58571,                0.37973,                0.84593,               0.007822,               0.007822,               0.007822
                     25,                0.70082,                0.75492,                0.49585,                0.90493,                0.96134,                 0.9572,                0.98213,                0.84206,                0.94961,                0.94553,                0.97871,                0.57567,                0.54288,                0.57807,                 0.3971,                0.84617,               0.007723,               0.007723,               0.007723
                     26,                0.71897,                0.76576,                0.48531,                0.89783,                0.96082,                0.95414,                0.98233,                 0.8462,                0.96494,                0.94553,                0.98224,                0.56434,                0.54513,                0.61545,                0.38137,                0.85295,               0.007624,               0.007624,               0.007624
                     27,                0.68443,                0.78802,                0.49107,                0.89591,                 0.9433,                 0.9572,                 0.9801,                0.85631,                0.95308,                0.94839,                 0.9795,                0.58347,                0.52331,                0.57391,                0.38954,                0.84427,               0.007525,               0.007525,               0.007525
                     28,                 0.6703,                0.70202,                0.49043,                0.89292,                 0.9575,                0.96426,                0.98534,                0.85846,                0.94184,                0.94553,                0.97454,                0.56382,                0.50768,                0.57163,                0.40581,                0.84425,               0.007426,               0.007426,               0.007426
                     29,                0.68361,                0.76522,                0.48722,                0.89723,                0.96725,                0.96887,                0.98381,                 0.8654,                 0.9643,                 0.9572,                0.98161,                0.60603,                0.49113,                0.56286,                0.36495,                0.83766,               0.007327,               0.007327,               0.007327
                     30,                0.66035,                0.72493,                0.47979,                0.89228,                0.96292,                0.95331,                0.98511,                0.83623,                0.94993,                0.96887,                0.98526,                0.59094,                0.56379,                0.59365,                0.37822,                0.85167,               0.007228,               0.007228,               0.007228
                     31,                0.69551,                0.75398,                0.49664,                0.90074,                0.95442,                0.97276,                0.98354,                0.87187,                0.94828,                0.92742,                0.96702,                0.51824,                0.49467,                0.61002,                 0.3752,                0.84005,               0.007129,               0.007129,               0.007129
                     32,                0.66187,                0.72791,                0.47568,                0.89447,                0.97063,                0.97665,                0.98849,                0.86632,                0.96009,                0.96498,                0.98566,                0.60184,                0.48293,                0.54829,                0.35686,                0.83398,                0.00703,                0.00703,                0.00703
                     33,                0.67724,                0.74642,                0.46772,                0.88262,                0.98031,                0.96886,                0.98819,                0.85794,                0.97232,                0.95681,                0.98449,                0.56626,                0.52878,                0.59732,                0.35714,                0.83982,               0.006931,               0.006931,               0.006931
                     34,                0.65229,                0.71641,                0.45845,                0.88258,                0.96622,                0.97276,                0.98822,                0.86216,                0.97496,                0.93774,                0.98217,                 0.5533,                0.49058,                0.57294,                 0.3641,                0.83732,               0.006832,               0.006832,               0.006832
                     35,                0.64741,                0.72741,                0.47092,                0.88254,                0.96838,                0.96498,                0.97799,                0.86213,                0.96694,                0.95331,                0.97427,                0.57671,                0.46149,                0.54508,                0.34918,                 0.8347,               0.006733,               0.006733,               0.006733
                     36,                0.62431,                0.70311,                0.45215,                0.87791,                0.96824,                0.97665,                0.98518,                0.87155,                0.96868,                0.96109,                0.98272,                0.59868,                0.46966,                0.52248,                0.34877,                0.83606,               0.006634,               0.006634,               0.006634
                     37,                0.64279,                0.72355,                0.45507,                0.87906,                0.98159,                0.97665,                0.98426,                0.87401,                0.95748,                 0.9572,                0.97181,                0.59009,                0.46351,                0.53709,                 0.3466,                0.82923,               0.006535,               0.006535,               0.006535
                     38,                0.63022,                0.74156,                0.45313,                0.87533,                0.96796,                0.97665,                0.98214,                0.87634,                0.94456,                0.95331,                0.97283,                0.60688,                0.47615,                0.53941,                0.35204,                0.83394,               0.006436,               0.006436,               0.006436
                     39,                0.62958,                0.73538,                 0.4511,                0.87532,                0.97656,                0.97277,                0.98744,                0.85741,                0.95378,                0.94163,                0.97077,                0.56773,                0.52352,                0.58898,                 0.3624,                0.84752,               0.006337,               0.006337,               0.006337
                     40,                0.61921,                0.70922,                0.45416,                0.87325,                0.96564,                0.96887,                0.98593,                0.87504,                0.96253,                0.95331,                0.98298,                0.58301,                0.50964,                0.54741,                0.36044,                0.84221,               0.006238,               0.006238,               0.006238
                     41,                0.62293,                 0.7088,                0.45726,                0.88111,                0.98028,                0.97665,                 0.9881,                0.88392,                0.95614,                 0.9572,                0.97829,                0.60208,                0.44788,                0.53643,                 0.3389,                0.83356,               0.006139,               0.006139,               0.006139
                     42,                0.61041,                0.71401,                0.44175,                0.87254,                0.98817,                0.97498,                0.98998,                0.88048,                0.97625,                0.95984,                0.98853,                0.61169,                0.47063,                0.54367,                0.32889,                0.83305,                0.00604,                0.00604,                0.00604
                     43,                0.60893,                0.68696,                0.44548,                0.86931,                0.98199,                0.96887,                0.98746,                0.87726,                0.96792,                 0.9392,                0.97283,                0.54989,                0.44955,                0.58646,                0.33369,                0.82827,               0.005941,               0.005941,               0.005941
                     44,                0.61065,                0.68821,                0.42599,                0.86716,                0.96163,                0.97518,                0.98852,                0.88297,                0.94886,                0.96887,                0.98287,                0.57767,                0.47041,                0.54865,                0.32083,                0.83063,               0.005842,               0.005842,               0.005842
                     45,                0.62857,                0.71261,                0.43123,                0.86981,                0.97127,                0.97276,                0.98817,                0.88148,                0.96452,                0.95197,                0.98214,                 0.5679,                0.47202,                0.61497,                0.32362,                0.83108,               0.005743,               0.005743,               0.005743
                     46,                0.60357,                0.71051,                 0.4302,                0.86196,                0.96536,                0.97591,                0.98924,                0.87643,                 0.9484,                0.96887,                 0.9866,                0.59155,                0.48044,                0.56508,                0.33029,                0.83627,               0.005644,               0.005644,               0.005644
                     47,                0.59575,                0.70453,                0.43593,                0.87092,                0.98029,                0.96778,                0.98964,                 0.8806,                0.97237,                0.95848,                0.98203,                0.59501,                0.47354,                0.52267,                0.34273,                0.83461,               0.005545,               0.005545,               0.005545
                     48,                0.58518,                0.70542,                0.42883,                0.85571,                0.97488,                0.96887,                0.98763,                0.87355,                 0.9647,                 0.9572,                0.97814,                0.56624,                0.47391,                 0.5609,                0.33104,                 0.8295,               0.005446,               0.005446,               0.005446
                     49,                0.58264,                 0.6867,                0.42078,                0.86648,                0.97048,                0.97665,                0.98988,                0.88316,                0.94951,                0.95126,                0.97766,                0.54536,                0.45874,                0.57683,                 0.3283,                0.83029,               0.005347,               0.005347,               0.005347
                     50,                0.57946,                0.72294,                0.41148,                 0.8545,                0.96541,                 0.9774,                0.98951,                0.88375,                0.95354,                0.96109,                0.98121,                0.58196,                0.46972,                0.55357,                0.32238,                0.82523,               0.005248,               0.005248,               0.005248
                     51,                  0.586,                0.68152,                0.41889,                0.86017,                0.97691,                0.97665,                0.98898,                0.89204,                 0.9572,                0.95735,                0.98164,                0.57039,                0.43794,                0.57148,                0.30909,                 0.8207,               0.005149,               0.005149,               0.005149
                     52,                0.57638,                0.69548,                0.41701,                0.86153,                0.96232,                0.98444,                0.98796,                0.89539,                0.93936,                0.96109,                0.96915,                0.54043,                 0.4342,                0.57684,                0.31501,                0.82491,                0.00505,                0.00505,                0.00505
                     53,                0.56961,                0.67953,                0.41381,                0.86124,                0.96178,                0.97923,                0.98894,                0.89014,                0.95414,                0.97144,                0.98801,                0.55614,                0.45438,                0.57326,                0.31609,                0.82496,               0.004951,               0.004951,               0.004951
                     54,                0.56056,                0.69896,                0.40892,                 0.8612,                0.95282,                0.98054,                0.98764,                0.89609,                0.93385,                0.96109,                0.97077,                0.54517,                0.43788,                0.57892,                0.31741,                0.82239,               0.004852,               0.004852,               0.004852
                     55,                0.58495,                0.67548,                0.41457,                0.85837,                0.97584,                0.98054,                0.99035,                0.87815,                0.96033,                0.96498,                0.98213,                0.56861,                0.45782,                 0.5861,                0.31428,                0.82932,               0.004753,               0.004753,               0.004753
                     56,                0.56798,                0.68278,                 0.4043,                0.85367,                0.96551,                0.98021,                0.98887,                 0.8864,                0.93822,                0.94547,                0.96885,                0.55495,                0.44221,                0.56696,                0.32881,                 0.8261,               0.004654,               0.004654,               0.004654
                     57,                0.57138,                0.66171,                0.41172,                0.85997,                0.96591,                0.99211,                0.99061,                0.87908,                0.95454,                0.98044,                0.98206,                0.60114,                0.46551,                0.54405,                0.33004,                0.83071,               0.004555,               0.004555,               0.004555
                     58,                0.55172,                0.69601,                0.39249,                0.84955,                0.96967,                0.99525,                0.99011,                 0.8875,                 0.9583,                0.98358,                0.98124,                 0.5736,                0.44924,                0.54407,                0.30459,                0.82618,               0.004456,               0.004456,               0.004456
                     59,                0.54938,                0.67961,                0.40259,                0.84807,                0.97786,                0.96109,                0.98916,                0.89351,                0.95751,                0.94163,                0.97623,                0.56556,                0.42527,                 0.5595,                0.30275,                0.82239,               0.004357,               0.004357,               0.004357
                     60,                0.55901,                0.67283,                0.39601,                0.85073,                0.95757,                0.97665,                 0.9893,                0.89462,                0.94612,                0.96498,                0.98004,                0.58114,                 0.4266,                 0.5221,                0.31388,                0.82124,               0.004258,               0.004258,               0.004258
                     61,                0.56067,                0.69659,                0.40121,                 0.8597,                  0.973,                0.98171,                0.99108,                0.89823,                0.94607,                0.95561,                0.97626,                0.56306,                0.42764,                0.58451,                0.30218,                0.82361,               0.004159,               0.004159,               0.004159
                     62,                0.53845,                0.69196,                0.38692,                0.84288,                0.97282,                0.99611,                0.99213,                0.90286,                0.94997,                0.97276,                0.97513,                0.57932,                0.41426,                0.55532,                0.29531,                0.82226,                0.00406,                0.00406,                0.00406
                     63,                0.54355,                0.67778,                0.39175,                0.85292,                0.97659,                0.97402,                0.99037,                0.90075,                0.96489,                0.96234,                0.98074,                0.59469,                0.40075,                0.52722,                0.29833,                0.82152,               0.003961,               0.003961,               0.003961
                     64,                0.54316,                0.66409,                0.38835,                0.84698,                0.96943,                0.98727,                 0.9909,                0.90477,                0.95797,                0.97562,                0.98165,                0.54758,                0.40557,                0.58621,                0.29411,                0.82102,               0.003862,               0.003862,               0.003862
                     65,                0.53217,                0.67387,                0.38445,                0.84622,                0.97715,                0.98833,                0.99017,                0.89584,                0.95399,                0.96498,                0.98165,                0.57213,                0.43345,                 0.5991,                0.29271,                0.82391,               0.003763,               0.003763,               0.003763
                     66,                0.54208,                0.68226,                0.38957,                0.85248,                0.97286,                0.97637,                0.98954,                 0.8965,                0.96123,                 0.9647,                0.98133,                0.58366,                0.41514,                0.55555,                  0.299,                0.81935,               0.003664,               0.003664,               0.003664
                     67,                0.53633,                0.67861,                0.39212,                0.84725,                0.96106,                0.99222,                0.99061,                0.90626,                0.96453,                0.95225,                0.97125,                0.57963,                0.41155,                0.54874,                0.29456,                0.82058,               0.003565,               0.003565,               0.003565
                     68,                0.53056,                0.67667,                0.37868,                0.84701,                0.96536,                0.97582,                0.99036,                0.90212,                0.94996,                0.96028,                0.97818,                0.59276,                0.40431,                0.53809,                0.29656,                0.81833,               0.003466,               0.003466,               0.003466
                     69,                0.52334,                0.66305,                0.37328,                0.83865,                0.97561,                0.98444,                 0.9911,                0.89593,                0.95582,                0.96498,                0.97826,                0.56752,                0.41944,                0.54542,                 0.2987,                 0.8198,               0.003367,               0.003367,               0.003367
                     70,                0.51435,                 0.6519,                0.36959,                 0.8387,                 0.9644,                0.99222,                0.99082,                0.89449,                0.94927,                0.97665,                 0.9807,                0.54619,                 0.4108,                 0.5747,                 0.2935,                0.82059,               0.003268,               0.003268,               0.003268
                     71,                0.52786,                0.69012,                  0.378,                0.84574,                0.98549,                0.98444,                0.99256,                0.90573,                0.97762,                0.96498,                0.98408,                0.56423,                0.40244,                0.55304,                0.28175,                0.81747,               0.003169,               0.003169,               0.003169
                     72,                0.52389,                0.68231,                0.37004,                0.83972,                0.96196,                0.99222,                0.99242,                0.90524,                0.96481,                0.96019,                0.98461,                0.60961,                0.40546,                0.53909,                0.28224,                  0.819,                0.00307,                0.00307,                0.00307
                     73,                0.50906,                0.68202,                0.35869,                0.83857,                0.96697,                0.98833,                 0.9904,                0.89982,                0.94413,                0.96498,                0.97182,                0.58167,                0.41293,                0.55806,                0.28147,                0.81787,               0.002971,               0.002971,               0.002971
                     74,                0.51027,                0.66006,                0.35927,                0.84254,                0.97361,                0.99222,                0.99143,                0.91189,                0.95071,                0.96887,                0.97384,                 0.5573,                0.39004,                0.57588,                 0.2781,                0.81494,               0.002872,               0.002872,               0.002872
                     75,                0.51002,                0.68478,                0.36468,                0.83728,                 0.9746,                0.98833,                0.99088,                0.90867,                 0.9592,                0.97276,                0.98238,                0.59271,                0.39701,                0.54515,                0.28102,                 0.8133,               0.002773,               0.002773,               0.002773
                     76,                0.49986,                0.66012,                0.35521,                 0.8376,                0.97843,                0.98833,                0.99193,                0.90704,                 0.9629,                0.97276,                0.98437,                0.59474,                0.39615,                0.55132,                0.27205,                0.81585,               0.002674,               0.002674,               0.002674
                     77,                0.49612,                0.66321,                0.34914,                0.83165,                0.96976,                0.98444,                0.99137,                0.89689,                0.95435,                0.96887,                0.98359,                0.57107,                0.41329,                0.56615,                0.28028,                0.81836,               0.002575,               0.002575,               0.002575
                     78,                0.50403,                0.65447,                0.34836,                0.83138,                0.97165,                0.98444,                0.99282,                0.90422,                0.96006,                0.97276,                0.98576,                0.60107,                0.41102,                0.52424,                 0.2667,                0.81592,               0.002476,               0.002476,               0.002476
                     79,                0.50295,                0.67451,                0.35498,                0.83693,                0.96935,                0.98448,                0.99192,                0.90641,                0.95786,                0.97281,                0.98385,                0.59427,                0.39994,                 0.5362,                0.27308,                 0.8148,               0.002377,               0.002377,               0.002377
                     80,                0.48794,                0.66474,                0.34581,                0.83013,                0.97305,                0.99222,                0.99271,                0.91052,                0.95756,                0.97665,                0.98262,                0.59039,                0.38816,                0.54434,                 0.2684,                0.81258,               0.002278,               0.002278,               0.002278
                     81,                0.49629,                0.64181,                0.35027,                0.83484,                0.97534,                0.98444,                0.99341,                0.89624,                  0.956,                0.96498,                0.97722,                0.57083,                0.39861,                0.57822,                0.26681,                 0.8128,               0.002179,               0.002179,               0.002179
                     82,                0.48925,                0.65045,                0.34268,                0.83462,                0.96191,                0.98276,                0.99286,                0.90595,                0.95049,                0.97109,                0.98204,                0.57315,                0.39912,                0.55732,                0.26689,                 0.8139,                0.00208,                0.00208,                0.00208
                     83,                 0.4908,                0.64241,                0.34602,                0.83335,                0.98054,                0.98028,                0.99313,                0.90806,                0.98014,                0.96035,                0.98187,                0.56502,                0.39267,                0.56057,                0.26955,                0.81469,               0.001981,               0.001981,               0.001981
                     84,                0.48146,                0.63878,                 0.3415,                0.83539,                0.98042,                0.97424,                0.99321,                0.91013,                0.96869,                0.96314,                0.98481,                0.60192,                0.38274,                0.51633,                0.26006,                0.80948,               0.001882,               0.001882,               0.001882
                     85,                0.47277,                0.64771,                0.32956,                0.82534,                0.98011,                0.99222,                0.99372,                0.91999,                0.96858,                0.98054,                0.98619,                0.59484,                0.37772,                 0.5345,                0.25165,                0.80903,               0.001783,               0.001783,               0.001783
                     86,                0.47661,                0.63937,                0.32784,                0.82921,                0.98461,                0.99575,                0.99311,                0.91671,                0.96922,                0.98031,                0.98519,                0.58073,                0.37952,                0.55884,                0.24898,                0.80942,               0.001684,               0.001684,               0.001684
                     87,                0.47156,                0.63715,                0.32942,                0.82791,                0.96944,                0.99222,                0.99268,                  0.917,                0.95423,                0.97665,                0.98357,                0.59696,                0.38229,                0.53877,                0.26386,                0.81106,               0.001585,               0.001585,               0.001585
                     88,                 0.4734,                0.63777,                0.32614,                 0.8247,                0.97268,                0.99222,                0.99242,                0.91464,                0.96067,                0.97665,                 0.9833,                0.58558,                0.37834,                0.54148,                0.25818,                 0.8111,               0.001486,               0.001486,               0.001486
                     89,                0.46783,                0.61415,                0.32376,                0.82782,                0.97653,                0.99611,                0.99322,                0.91992,                0.95742,                0.97665,                0.98425,                 0.5915,                0.37459,                0.55601,                0.25645,                0.81161,               0.001387,               0.001387,               0.001387
                     90,                 0.4641,                0.62414,                 0.3238,                0.82551,                0.98074,                0.99076,                0.99308,                0.91355,                0.96438,                0.97276,                0.98225,                0.59636,                0.38396,                 0.5366,                0.25977,                0.81421,               0.001288,               0.001288,               0.001288
                     91,                0.46197,                0.62096,                0.31946,                 0.8253,                0.97977,                0.99222,                0.99318,                0.91975,                0.96822,                0.98054,                0.98489,                0.59566,                0.37333,                0.53266,                0.25618,                0.81169,               0.001189,               0.001189,               0.001189
                     92,                0.45779,                0.64793,                0.31753,                0.82083,                0.98072,                0.98981,                0.99313,                0.92131,                0.97254,                0.96479,                0.98302,                0.60796,                0.36904,                0.53452,                0.25594,                0.80834,                0.00109,                0.00109,                0.00109
                     93,                0.45684,                0.63316,                0.31272,                0.82365,                0.98443,                0.98833,                0.99335,                0.91809,                0.96466,                0.96887,                0.98262,                0.58185,                0.37105,                0.54974,                0.25186,                0.80966,               0.000991,               0.000991,               0.000991
                     94,                0.45926,                0.62844,                0.31374,                0.82244,                0.98039,                0.99222,                0.99305,                0.91549,                0.96115,                0.97276,                0.98122,                0.58033,                 0.3736,                 0.5492,                0.24984,                0.80862,               0.000892,               0.000892,               0.000892
                     95,                0.44341,                0.63175,                0.30806,                0.82044,                0.98335,                0.98833,                0.99324,                0.91912,                0.96379,                0.96887,                0.98253,                0.60044,                 0.3742,                0.51788,                0.24345,                0.80842,               0.000793,               0.000793,               0.000793
                     96,                0.44516,                0.62358,                0.30669,                0.81774,                0.98431,                0.99611,                0.99344,                0.91494,                0.96506,                0.97665,                0.98426,                0.57729,                 0.3711,                0.54981,                0.24829,                0.80895,               0.000694,               0.000694,               0.000694
                     97,                0.44387,                 0.6138,                0.30491,                0.81772,                0.98036,                0.99611,                 0.9936,                0.91846,                0.96807,                0.97276,                 0.9852,                0.59462,                0.36429,                0.52901,                0.23578,                0.80792,               0.000595,               0.000595,               0.000595
                     98,                0.44574,                0.64671,                0.30023,                0.82577,                0.98387,                0.99611,                0.99359,                0.91773,                0.96078,                0.97276,                0.98067,                0.57909,                0.37021,                0.55572,                 0.2363,                0.80876,               0.000496,               0.000496,               0.000496
                     99,                 0.4359,                0.62085,                0.30367,                0.81809,                0.98232,                0.98833,                 0.9935,                 0.9181,                0.96298,                0.96887,                0.98092,                0.60008,                0.37107,                 0.5345,                0.23971,                0.80816,               0.000397,               0.000397,               0.000397
                    100,                0.44128,                0.62252,                0.30242,                0.82485,                0.97321,                0.98945,                0.99365,                 0.9144,                0.95363,                0.97276,                0.98103,                0.59172,                0.36831,                0.54476,                0.23906,                0.80912,               0.000298,               0.000298,               0.000298
